host_response_rate,host_identity_verified,host_total_listings_count,city,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month,fraud
80,1,1,2,1,0,1,2,1.0,1.0,1.0,4,2477,4700,1,6,97.0,0,0,3.83,0
100,1,2,2,1,4,1,2,1.0,1.0,1.0,4,297,8900,1,4,95.0,0,1,2.14,0
100,1,18,2,1,8,1,2,1.0,1.0,1.0,4,654,9900,1,24,88.0,1,2,15.0,1
100,1,1,2,1,0,0,2,1.0,0.0,1.0,4,1117,24500,2,0,100.0,0,2,1.0,0
100,0,1,2,1,10,1,4,1.0,1.0,2.0,4,891,30000,1,1,100.0,0,0,1.0,0
100,1,5,2,0,0,0,5,1.0,1.0,3.0,4,2819,29600,2,4,100.0,1,3,2.45,0
100,1,5,2,0,0,0,4,1.0,1.0,2.0,4,2794,25600,2,5,96.0,1,3,3.06,0
100,1,5,2,0,0,0,4,1.0,1.0,2.0,4,2813,25400,2,8,98.0,1,3,5.11,0
100,0,1,2,1,10,1,2,1.0,1.0,1.0,4,2242,21800,5,0,100.0,0,2,1.0,0
100,1,7,2,0,0,0,7,2.0,3.0,3.0,4,2414,65000,4,1,100.0,0,0,0.54,0
100,1,7,2,1,0,0,6,2.0,3.0,6.0,4,578,29900,1,2,100.0,1,2,2.0,0
86,1,5,2,0,0,0,5,1.0,2.0,2.0,4,2551,29000,1,4,87.0,1,0,2.14,0
100,1,1,2,0,0,1,2,1.0,1.0,1.0,4,476,1000,1,0,100.0,0,0,1.0,0
100,0,9,2,1,0,1,1,1.0,1.0,1.0,4,398,4800,10,0,100.0,0,0,1.0,0
100,1,2,2,1,0,0,4,1.0,2.0,2.0,4,996,14400,1,12,97.0,0,2,6.43,0
71,0,1,2,1,0,0,2,1.0,2.0,2.0,4,470,12000,5,0,100.0,0,2,1.0,0
100,1,7,2,0,0,1,2,1.0,1.0,1.0,4,2799,16900,2,0,100.0,1,1,1.0,0
100,0,1,2,1,8,1,2,2.0,1.0,1.0,4,423,4500,2,5,96.0,0,0,3.13,0
100,1,2,2,1,8,1,1,1.0,1.0,1.0,4,2137,7900,1,0,100.0,1,0,1.0,0
88,1,1,2,1,0,0,3,1.0,0.0,1.0,4,2343,19900,7,6,97.0,1,2,3.75,1
92,0,2,2,1,0,1,2,1.0,1.0,1.0,4,8,9500,1,2,80.0,0,0,1.15,0
100,1,1,2,1,9,0,3,1.0,0.0,1.0,4,2224,18500,3,7,100.0,0,1,4.38,0
100,0,1,2,0,4,0,6,1.5,2.0,2.0,4,2370,21900,1,0,100.0,0,0,1.0,0
100,0,1,2,0,0,2,1,1.0,1.0,2.0,4,2218,4500,1,3,93.0,0,2,3.0,0
100,1,3,2,0,4,0,4,1.0,2.0,2.0,4,1998,45000,2,6,100.0,0,1,3.67,0
100,0,4,2,1,0,1,1,3.0,1.0,1.0,4,410,3800,2,5,60.0,1,0,2.78,1
100,0,1,2,1,0,0,1,2.0,1.0,1.0,4,2460,11000,1,2,100.0,1,0,1.03,0
30,0,1,2,1,0,0,3,1.0,1.0,1.0,4,2503,15000,3,2,100.0,0,0,1.58,0
100,0,1,2,0,0,1,1,1.0,1.0,1.0,4,2757,4500,20,1,100.0,0,2,1.0,0
69,0,2,2,0,8,0,6,2.0,2.0,2.0,4,2446,23200,2,3,80.0,0,0,3.0,0
100,1,1,2,1,0,0,3,1.0,1.0,2.0,4,889,12800,2,3,53.0,0,2,2.09,0
100,1,7,2,1,0,0,10,3.5,0.0,3.0,4,2300,45000,4,0,100.0,1,2,1.0,0
100,1,2,2,1,8,1,4,1.0,1.0,2.0,4,221,8800,1,14,91.0,1,0,7.92,0
75,0,1,2,0,0,0,2,1.0,1.0,1.0,4,2263,35000,1,0,100.0,0,0,1.0,0
100,1,3,2,1,0,1,2,1.0,1.0,1.0,4,2380,9700,1,8,95.0,0,0,4.71,0
100,1,1,2,0,0,0,4,1.0,1.0,1.0,4,2926,20000,2,10,96.0,0,1,6.12,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,415,5000,15,0,100.0,1,2,1.0,0
100,1,1,2,1,0,1,2,1.0,1.0,1.0,4,737,8900,1,11,89.0,0,2,6.23,0
100,1,4,2,1,0,0,8,2.0,3.0,4.0,4,2458,52500,2,1,80.0,1,2,1.0,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,2435,5000,3,2,100.0,0,0,2.0,0
95,0,2,2,1,0,0,4,1.0,1.0,2.0,4,2324,12500,1,3,70.0,0,2,1.96,0
100,1,4,11,1,8,1,1,1.0,1.0,1.0,4,2327,13500,3,2,100.0,0,1,2.0,0
100,1,4,11,1,11,1,2,1.0,1.0,1.0,4,946,19500,2,0,100.0,0,1,1.0,0
100,0,1,2,1,0,0,2,1.0,0.0,1.0,4,2365,9900,2,1,100.0,0,0,1.0,0
100,1,3,9,1,0,1,1,2.5,1.0,1.0,4,2439,7500,5,0,100.0,0,1,1.0,0
100,1,7,2,1,4,0,4,2.0,2.0,2.0,4,2798,60000,3,2,100.0,0,2,2.0,0
100,0,11,2,1,0,0,8,3.0,3.0,5.0,4,2348,39900,1,0,100.0,1,2,1.0,0
100,1,5,2,0,0,0,4,1.0,2.0,3.0,4,2653,20800,1,0,100.0,0,2,1.0,0
100,1,3,2,1,8,1,4,1.0,1.0,2.0,4,917,9600,4,6,93.0,0,1,6.0,0
100,0,3,2,1,0,0,3,1.0,0.0,1.0,4,2375,16000,1,0,100.0,0,2,1.0,0
100,0,3,2,1,0,0,3,1.0,0.0,1.0,4,2375,16000,1,0,100.0,0,2,1.0,0
100,1,1,2,0,0,0,4,1.0,1.0,1.0,4,197,15000,1,4,93.0,0,0,2.26,0
100,1,1,2,1,0,1,2,1.0,1.0,1.0,4,295,4800,3,0,100.0,1,0,1.0,0
100,1,14,2,1,0,1,1,1.5,1.0,1.0,4,344,5800,1,1,100.0,0,2,0.6,0
100,1,9,2,1,8,1,1,1.5,1.0,1.0,4,342,4500,1,1,100.0,0,2,1.0,0
100,0,1,2,1,0,1,2,1.0,1.0,2.0,4,3089,9000,1,1,60.0,0,1,1.0,0
100,1,1,2,1,0,1,2,1.0,1.0,1.0,4,2977,10000,1,6,97.0,1,2,6.0,0
100,0,1,18,1,0,0,4,1.0,2.0,2.0,4,1459,15000,5,2,90.0,0,0,1.67,0
100,1,2,2,1,0,1,2,1.0,1.0,2.0,4,403,6500,1,2,100.0,0,0,1.25,0
100,1,18,2,1,0,1,2,1.0,1.0,1.0,4,207,9900,1,15,92.0,1,2,12.16,0
100,1,18,2,1,0,1,2,1.0,1.0,1.0,4,575,9900,1,25,86.0,1,2,16.3,0
100,1,1,2,1,0,0,3,1.0,1.0,1.0,4,2415,20000,2,0,100.0,0,1,1.0,0
100,1,1,2,1,0,0,2,1.0,1.0,1.0,4,30,17500,2,1,100.0,0,1,1.0,0
100,1,18,2,1,0,1,2,1.0,1.0,1.0,4,2514,9900,1,16,88.0,1,2,10.67,0
100,1,18,2,1,0,1,2,1.0,1.0,1.0,4,267,9900,1,17,88.0,1,2,11.59,1
100,1,1,2,1,0,0,4,1.0,1.0,1.0,4,994,31000,1,2,90.0,0,1,2.0,0
89,1,3,2,1,8,1,2,1.5,1.0,2.0,4,162,6500,1,9,100.0,1,2,5.51,0
100,1,2,2,1,4,1,2,1.5,1.0,1.0,4,279,6900,2,0,100.0,0,0,1.0,0
100,0,1,2,1,9,1,2,1.0,1.0,1.0,4,668,6900,1,17,94.0,0,1,10.41,1
100,1,3,28,1,8,1,2,2.0,1.0,1.0,4,257,7400,1,11,78.0,1,0,6.88,0
100,1,2,2,1,11,1,2,1.5,1.0,1.0,4,2861,5900,2,6,97.0,0,0,4.62,0
91,0,2,2,0,0,0,4,1.0,1.0,2.0,4,1581,9500,7,1,40.0,0,2,1.0,0
100,1,1,2,0,0,1,2,2.0,1.0,1.0,4,2572,14900,1,12,100.0,1,1,8.78,0
100,1,1,2,1,0,0,2,1.0,1.0,1.0,4,2401,20000,1,1,100.0,1,0,1.0,0
100,0,1,2,1,0,0,2,1.0,0.0,1.0,4,2575,11900,1,13,100.0,0,2,8.67,0
97,1,1,2,1,0,0,5,2.0,2.0,2.0,4,1588,25000,1,7,97.0,1,0,5.0,0
100,1,1,2,1,4,0,4,1.0,2.0,4.0,4,916,11700,1,0,100.0,1,0,1.0,0
100,0,1,2,0,0,1,1,1.0,1.0,1.0,4,1725,8700,1,3,100.0,0,2,3.0,0
100,0,2,2,0,0,0,3,1.0,1.0,2.0,4,2358,29900,1,5,90.0,1,1,3.66,0
100,0,1,28,1,0,1,2,1.0,1.0,1.0,4,2493,10000,1,0,100.0,0,0,1.0,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,4,2269,4500,5,0,100.0,0,0,1.0,0
100,1,1,2,1,0,0,2,1.0,1.0,1.0,4,2223,19000,2,0,100.0,0,2,1.0,0
99,1,30,2,1,0,0,7,1.0,2.0,3.0,4,1677,25000,1,3,100.0,0,2,2.31,0
100,1,1,2,1,0,0,2,1.0,0.0,1.0,4,2440,15000,2,7,97.0,0,2,7.0,0
100,0,22,2,0,0,1,1,1.0,1.0,1.0,0,446,3100,10,1,100.0,0,1,1.0,0
89,0,1,2,1,0,0,2,1.0,1.0,1.0,4,203,22000,1,0,100.0,0,1,1.0,0
17,0,1,2,1,4,1,1,1.5,1.0,1.0,4,2326,17500,2,0,100.0,0,0,1.0,0
100,1,4,2,1,4,1,2,1.0,1.0,1.0,4,1455,8000,1,9,93.0,1,2,6.75,0
81,1,1,2,0,0,1,2,1.0,1.0,1.0,4,2959,8800,1,9,93.0,0,0,6.59,0
100,1,1,2,1,0,1,2,1.5,1.0,1.0,4,199,10200,1,0,100.0,0,0,1.0,0
100,0,1,2,0,8,1,2,1.0,1.0,1.0,4,2546,12600,1,7,97.0,0,1,6.36,0
99,1,24,2,1,0,1,2,1.0,1.0,1.0,4,515,7900,2,6,100.0,1,2,6.0,0
90,1,2,2,0,0,1,4,1.0,1.0,5.0,4,2560,17900,2,1,100.0,0,0,1.0,0
100,0,2,2,0,0,2,2,1.0,1.0,2.0,4,2961,16500,7,0,100.0,0,2,1.0,0
100,1,1,2,1,4,0,4,1.0,2.0,2.0,4,286,18000,1,0,100.0,0,0,1.0,0
100,1,2,2,0,0,0,4,1.0,1.0,3.0,4,2885,11500,1,8,100.0,0,2,6.67,0
92,1,1,2,1,0,1,1,1.0,1.0,1.0,4,275,8500,1,11,100.0,0,1,7.67,0
77,1,1,2,1,4,0,3,1.0,1.0,1.0,4,2509,18000,1,5,96.0,0,0,4.29,0
0,1,1,2,1,4,0,3,1.0,1.0,1.0,4,2374,19500,1,0,100.0,0,0,1.0,0
88,1,1,2,1,0,0,2,1.0,2.0,3.0,4,2249,8900,7,0,100.0,0,2,1.0,0
99,1,24,2,0,0,1,2,1.0,1.0,1.0,4,1756,8500,2,2,100.0,1,2,1.82,0
100,1,15,2,1,0,0,6,1.0,2.0,2.0,4,1947,32000,3,7,94.0,1,2,5.53,0
99,1,30,2,1,0,0,6,1.0,2.0,3.0,4,1677,24500,1,0,100.0,0,2,1.0,0
90,0,1,2,0,0,0,2,1.0,0.0,1.0,4,411,20000,1,4,100.0,0,0,3.64,0
100,1,2,2,1,4,1,2,1.5,1.0,1.0,4,302,5900,2,1,100.0,0,1,0.91,0
100,1,2,2,1,11,1,2,1.5,1.0,1.0,4,2288,5900,2,3,100.0,0,0,2.43,0
99,1,24,2,0,8,1,2,1.0,1.0,1.0,4,1939,7200,2,2,100.0,1,2,1.82,0
97,1,1,2,1,0,1,2,1.0,1.0,1.0,4,2360,7500,1,5,100.0,1,0,5.0,0
92,0,2,2,1,0,1,2,1.0,1.0,1.0,4,9,9300,1,2,60.0,0,0,1.76,0
100,1,14,2,1,0,1,1,1.5,1.0,1.0,4,342,6000,1,0,100.0,0,2,1.0,0
92,0,1,2,0,0,0,2,1.0,1.0,1.0,4,628,11000,1,5,96.0,0,2,4.41,0
96,0,1,6,0,0,2,2,1.0,1.0,2.0,4,2557,7500,1,0,100.0,0,0,1.0,0
100,0,1,2,0,0,1,2,1.0,1.0,1.0,4,3091,29500,1,0,100.0,0,0,1.0,0
100,1,17,2,1,4,0,4,1.0,0.0,2.0,4,2893,17000,2,0,100.0,1,2,1.0,0
100,1,5,2,0,0,0,4,2.0,2.0,2.0,4,1837,34500,1,0,100.0,0,2,1.0,0
89,1,3,2,1,8,1,2,2.5,1.0,1.0,4,14,5000,1,5,96.0,1,2,5.0,0
36,1,1,2,1,0,1,2,1.0,1.0,1.0,4,2506,6300,2,3,73.0,0,0,2.73,0
100,1,17,2,1,0,0,4,1.0,2.0,2.0,4,2399,21500,2,0,100.0,1,2,1.0,0
100,0,4,2,1,0,1,1,3.0,1.0,1.0,4,418,4500,1,1,60.0,1,0,1.0,0
100,1,17,2,1,0,0,4,1.0,2.0,2.0,4,2891,20900,2,0,100.0,1,2,1.0,0
99,1,24,2,0,8,1,2,1.0,1.0,1.0,4,1939,7900,2,0,100.0,1,2,1.0,0
82,1,1,2,1,0,1,1,1.0,1.0,1.0,4,268,7400,1,6,93.0,0,0,6.0,0
99,1,24,2,0,8,1,2,1.0,1.0,2.0,4,1939,7900,2,0,100.0,1,2,1.0,0
75,1,1,2,1,4,0,3,2.0,1.0,1.0,4,2371,22500,2,2,100.0,0,0,2.0,0
100,1,2,2,0,0,1,1,1.0,1.0,1.0,4,625,4500,1,8,100.0,0,0,7.27,1
100,1,2,2,1,0,0,5,1.0,2.0,3.0,4,25,17500,2,0,100.0,0,0,1.0,0
100,1,1,2,0,0,1,2,1.0,1.0,1.0,4,2354,8700,1,3,100.0,1,0,2.37,0
92,1,2,2,1,0,1,1,1.0,1.0,1.0,4,428,4000,1,0,100.0,1,0,1.0,0
100,1,2,2,0,0,0,2,1.0,1.0,1.0,4,1934,15000,2,5,100.0,1,2,4.69,0
100,1,1,2,0,0,0,4,1.0,1.0,1.0,4,903,14900,2,3,80.0,0,1,2.81,0
100,0,1,2,0,0,0,2,1.0,1.0,1.0,4,2459,125000,4,0,100.0,0,0,1.0,0
83,0,1,2,0,0,1,2,1.0,1.0,1.0,4,202,9200,1,0,100.0,0,0,1.0,0
96,0,14,2,1,8,1,1,1.0,1.0,1.0,4,238,5500,1,1,80.0,0,2,1.0,0
100,0,2,2,1,8,2,1,1.0,1.0,1.0,1,2323,2200,1,3,93.0,1,2,2.81,0
100,0,2,2,1,0,2,2,1.5,1.0,1.0,2,2328,4100,1,6,93.0,1,2,5.29,1
100,1,3,2,0,8,0,4,1.0,2.0,2.0,4,2737,15500,1,3,100.0,1,1,2.81,0
100,0,1,2,1,0,0,4,1.0,2.0,2.0,4,2636,32500,3,0,100.0,1,2,1.0,0
100,1,14,2,1,0,1,1,1.5,1.0,1.0,4,333,5500,1,0,100.0,0,2,1.0,0
100,1,7,2,1,0,1,2,1.0,1.0,1.0,4,2800,14900,3,0,100.0,1,1,1.0,0
100,1,1,2,0,0,1,3,1.0,1.0,2.0,4,765,7200,1,5,92.0,0,1,5.0,0
100,0,1,2,0,0,1,1,1.0,1.0,1.0,4,2442,10700,1,1,100.0,0,2,1.0,0
78,1,2,2,1,0,0,6,1.0,0.0,1.0,4,2457,13000,1,1,100.0,0,2,1.0,0
100,0,1,10,0,0,0,4,1.0,1.0,2.0,4,393,14600,4,1,100.0,1,0,1.0,0
100,1,1,32,0,3,0,7,0.0,0.0,3.0,4,1,6000,1,0,100.0,1,1,1.0,0
100,1,1,2,0,0,1,1,1.0,1.0,1.0,4,216,9900,2,1,100.0,0,1,1.0,0
100,1,2,2,1,8,1,2,1.0,1.0,1.0,4,2364,7000,1,1,80.0,0,0,1.0,0
100,1,1,2,0,0,0,2,1.0,1.0,1.0,4,1119,14900,3,3,100.0,0,1,2.73,0
94,1,1,2,0,0,0,4,1.0,2.0,2.0,4,4,14900,2,0,100.0,0,2,1.0,0
100,1,3,2,0,0,1,3,1.5,1.0,2.0,4,690,8000,1,5,76.0,0,0,5.0,1
100,1,1,2,1,0,1,1,1.0,1.0,1.0,4,206,7000,1,1,100.0,0,0,1.0,0
86,0,1,2,1,0,1,1,1.0,1.0,1.0,4,362,4000,1,0,100.0,0,0,1.0,0
100,0,4,2,1,8,0,5,2.5,2.0,3.0,4,2423,50000,2,0,100.0,0,0,1.0,0
100,1,1,2,1,9,0,3,1.0,0.0,2.0,4,3055,10000,1,3,93.0,1,0,3.0,1
100,1,1,2,1,0,1,1,1.0,1.0,1.0,2,395,9900,1,2,100.0,0,2,2.0,0
40,0,1,2,1,0,1,1,1.0,1.0,1.0,4,2993,10000,1,0,100.0,0,0,1.0,0
100,0,1,2,0,0,0,4,1.0,1.0,1.0,4,2527,24000,1,1,100.0,0,0,1.0,0
94,1,1,2,1,0,0,3,1.0,1.0,2.0,4,433,20000,1,4,95.0,0,0,4.0,0
100,1,2,2,0,0,2,1,1.0,1.0,1.0,0,471,7400,2,0,100.0,0,0,1.0,0
100,1,1,2,1,0,0,2,1.0,0.0,1.0,4,1864,17500,1,1,100.0,0,1,1.0,0
94,1,1,2,0,0,2,2,1.0,1.0,1.0,4,184,8400,2,10,100.0,0,0,10.0,0
67,1,1,2,0,0,0,4,1.0,1.0,2.0,4,2643,32900,1,1,100.0,0,1,1.0,0
100,0,1,2,1,0,0,4,1.0,1.0,2.0,4,2150,30000,2,0,100.0,0,2,1.0,0
100,1,2,2,1,0,1,2,1.0,1.0,1.0,4,2363,7100,1,1,80.0,0,0,1.0,0
100,0,1,29,1,4,1,1,1.0,1.0,1.0,4,2764,8000,1,2,100.0,0,0,2.0,0
83,1,1,2,1,0,1,2,1.0,1.0,1.0,4,431,5500,1,2,100.0,1,0,2.0,0
100,1,1,2,0,0,1,2,1.0,1.0,1.0,4,477,8100,2,2,90.0,0,2,2.0,0
100,1,1,2,1,0,0,2,1.0,1.0,1.0,4,2392,12500,2,0,100.0,1,2,1.0,0
100,1,7,2,0,0,2,4,1.0,1.0,2.0,4,2814,12900,3,1,100.0,1,1,1.0,0
100,0,2,2,1,8,1,2,1.0,1.0,1.0,4,607,11900,2,0,100.0,0,0,1.0,0
100,1,1,2,1,0,0,4,1.0,2.0,2.0,4,379,27500,1,1,100.0,0,0,1.0,0
100,1,1,2,1,0,0,2,1.0,1.0,1.0,4,438,12500,2,4,100.0,0,1,4.0,0
100,0,2,2,1,4,0,5,1.0,2.0,2.0,4,2336,27500,3,0,100.0,0,2,1.0,0
100,0,2,2,1,8,1,2,1.0,1.0,2.0,4,607,11900,2,0,100.0,0,0,1.0,0
100,1,6,2,1,0,0,3,1.0,1.0,1.0,4,2331,30000,2,2,80.0,0,1,2.0,0
95,1,5,2,1,0,1,3,1.0,1.0,3.0,4,2984,7500,2,0,100.0,0,0,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1007,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,2975,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,2452,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,2037,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,7,2.0,3.0,3.0,4,2454,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1416,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1473,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1473,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1473,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1474,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1473,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1473,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1473,11900,2,0,100.0,0,2,1.0,0
100,1,307,2,1,0,0,5,2.0,2.0,2.0,4,1473,11900,2,0,100.0,0,2,1.0,0
94,1,1,2,0,0,0,3,1.0,0.0,1.0,4,2646,20000,2,0,100.0,0,0,1.0,0
95,1,1,2,1,0,1,2,1.0,1.0,1.0,4,2431,9000,1,4,100.0,0,1,4.0,0
100,0,2,29,0,0,0,4,1.0,1.0,2.0,4,2677,20000,1,0,100.0,0,0,1.0,0
100,1,1,2,0,0,1,4,1.5,1.0,3.0,4,608,12000,2,5,100.0,0,0,5.0,0
67,0,1,2,0,0,2,1,1.0,1.0,1.0,4,2523,2200,1,1,60.0,0,0,1.0,0
95,1,5,2,1,0,1,2,1.0,1.0,1.0,4,341,7500,2,0,100.0,0,1,1.0,0
95,1,5,2,1,0,0,6,1.0,2.0,5.0,4,2984,12000,1,0,100.0,0,1,1.0,0
93,1,2,2,0,0,2,2,1.0,1.0,1.0,3,427,6000,1,3,93.0,0,0,3.0,0
100,1,1,2,0,0,1,2,1.0,1.0,2.0,4,2258,8000,1,0,100.0,0,0,1.0,0
100,1,3,2,1,0,0,3,1.0,1.0,1.0,4,1909,30000,2,0,100.0,0,1,1.0,0
100,0,1,2,1,0,0,2,1.0,1.0,1.0,4,21,7500,1,2,100.0,0,0,2.0,0
100,0,1,2,1,0,0,2,1.0,0.0,1.0,4,2389,11500,10,0,100.0,0,0,1.0,0
100,1,1,1,0,0,1,2,1.0,1.0,1.0,4,760,6500,1,0,100.0,1,2,1.0,0
100,1,1,2,1,0,1,2,1.0,1.0,2.0,4,182,5500,1,6,87.0,0,0,6.0,0
100,0,1,2,1,0,0,3,1.0,0.0,1.0,4,2216,15000,2,2,100.0,0,2,2.0,0
100,1,1,2,1,0,1,1,1.0,1.0,1.0,4,281,16500,2,2,100.0,0,0,2.0,0
100,0,1,2,0,0,0,3,1.0,0.0,1.0,4,821,16600,2,2,90.0,0,0,2.0,0
100,1,6,2,0,0,0,4,1.0,1.0,1.0,4,3091,17500,1,0,100.0,0,0,1.0,0
100,0,1,2,0,0,0,4,1.0,2.0,3.0,4,2562,27500,2,1,100.0,0,2,1.0,0
100,1,1,2,1,0,1,2,2.0,1.0,1.0,4,2505,9000,1,2,90.0,1,0,2.0,0
100,0,1,2,1,0,1,2,1.0,1.0,1.0,0,284,12500,3,0,100.0,0,0,1.0,0
100,1,3,2,0,8,1,4,1.0,1.0,2.0,2,219,7700,2,3,100.0,0,1,3.0,0
100,1,6,2,1,0,0,3,1.0,1.0,1.0,4,2252,30000,2,1,100.0,0,1,1.0,0
71,1,363,10,1,0,0,10,3.0,5.0,5.0,4,1929,25900,3,0,100.0,1,2,1.0,0
71,1,363,2,0,0,0,4,1.0,2.0,2.0,4,2633,16900,3,0,100.0,1,2,1.0,0
71,1,363,2,1,0,0,4,1.0,2.0,2.0,4,2980,13900,3,0,100.0,1,2,1.0,0
71,1,363,2,0,0,0,4,1.0,2.0,2.0,4,1305,20900,3,0,100.0,1,2,1.0,0
71,1,363,2,1,0,0,4,2.0,2.0,2.0,4,2293,23900,3,0,100.0,1,2,1.0,0
71,1,363,2,1,0,0,4,2.0,2.0,2.0,4,2726,19900,3,0,100.0,1,2,1.0,0
71,1,363,2,1,0,0,4,2.0,2.0,2.0,4,2726,25900,3,0,100.0,1,2,1.0,0
100,0,1,2,1,4,1,2,1.0,1.0,1.0,4,2005,8000,2,1,100.0,0,2,1.0,0
100,1,3,2,1,6,0,6,2.0,2.0,3.0,4,2858,15500,1,0,100.0,0,1,1.0,0
100,1,122,2,1,0,0,2,1.0,1.0,1.0,4,2385,23200,10,0,100.0,0,0,1.0,0
100,1,4,2,1,0,0,3,1.0,1.0,2.0,4,2400,19500,1,2,90.0,1,2,2.0,0
100,1,2,2,1,0,1,2,1.0,1.0,1.0,4,369,11000,1,1,100.0,0,0,1.0,0
98,1,749,2,1,0,0,3,1.0,1.0,1.0,4,2388,29900,10,0,100.0,0,2,1.0,0
100,1,6,2,1,0,0,3,1.0,1.0,1.0,4,2330,30000,2,1,100.0,0,1,1.0,0
100,1,7,2,1,0,1,2,1.0,1.0,1.0,4,2334,9900,3,0,100.0,1,0,1.0,0
71,1,363,2,1,0,0,4,2.0,2.0,2.0,4,2876,19900,3,0,100.0,1,2,1.0,0
100,1,12,29,1,0,1,2,1.0,1.0,1.0,4,2267,8000,3,0,100.0,1,0,1.0,0
100,1,1,2,1,0,0,2,1.0,0.0,1.0,4,2602,16500,2,3,87.0,1,2,3.0,0
100,1,2,2,0,0,1,2,1.0,1.0,1.0,4,572,6000,1,0,100.0,1,1,1.0,0
97,1,21,2,0,0,0,4,2.0,2.0,2.0,4,2332,25900,2,0,100.0,0,1,1.0,0
100,1,2,2,1,0,0,3,1.0,1.0,1.0,4,372,13000,1,0,100.0,0,1,1.0,0
100,0,4,10,0,8,1,1,1.0,1.0,1.0,4,2924,8500,1,0,100.0,1,2,1.0,0
100,1,14,29,1,0,1,2,1.0,1.0,1.0,4,427,6500,1,0,100.0,1,0,1.0,0
100,1,14,29,1,0,1,2,1.0,1.0,1.0,4,427,6500,1,2,80.0,1,0,2.0,0
94,0,1,2,1,0,1,2,1.0,1.0,1.0,4,7,9500,1,2,100.0,0,0,2.0,0
100,0,4,10,1,8,0,4,1.0,2.0,2.0,4,2312,24000,3,0,100.0,0,2,1.0,0
100,1,16,2,1,0,0,4,1.0,1.0,1.0,3,1419,24900,1,0,100.0,0,2,1.0,0
100,1,2,2,1,0,0,4,1.0,1.0,2.0,4,2742,13900,1,2,100.0,1,2,2.0,0
100,1,1,2,1,0,0,5,1.0,3.0,4.0,4,1764,14000,1,8,98.0,1,0,8.0,0
100,0,2,2,1,0,1,3,1.0,1.0,1.0,4,774,9500,1,2,90.0,0,0,2.0,1
100,0,2,2,1,0,1,4,1.0,1.0,1.0,4,775,9000,1,1,100.0,0,0,1.0,0
100,0,1,2,1,0,2,1,1.0,1.0,1.0,4,356,5000,1,0,100.0,1,0,1.0,0
100,0,1,9,0,8,1,4,1.0,1.0,2.0,4,250,12500,3,2,100.0,0,0,2.0,0
100,0,4,10,0,8,1,1,1.0,1.0,1.0,4,2924,8500,1,2,100.0,1,2,2.0,0
100,1,1,2,0,4,0,3,1.0,1.0,1.0,4,2019,21000,2,0,100.0,0,2,1.0,0
100,1,5,2,1,0,0,4,1.0,2.0,2.0,4,923,31500,1,0,100.0,0,2,1.0,0
100,0,22,2,1,0,1,1,1.0,1.0,1.0,4,316,10000,2,0,100.0,0,2,1.0,0
100,0,1,10,1,0,1,2,1.0,1.0,1.0,4,1291,11300,5,0,100.0,0,0,1.0,0
100,0,1,2,1,0,0,5,1.0,2.0,2.0,4,2270,27900,2,0,100.0,0,0,1.0,0
100,0,3,24,1,0,0,3,1.0,1.0,2.0,4,2720,9000,2,0,100.0,0,1,1.0,0
100,1,1,2,1,0,0,2,1.0,1.0,1.0,4,865,17000,1,0,100.0,0,1,1.0,0
100,0,1,2,1,0,0,4,1.0,0.0,1.0,4,1776,27500,1,0,100.0,0,2,1.0,0
90,1,2,2,0,0,1,2,1.0,1.0,1.0,4,2559,17500,1,0,100.0,0,0,1.0,0
100,0,1,2,1,0,0,4,1.0,2.0,2.0,4,2372,12900,2,0,100.0,0,2,1.0,0
100,1,1,2,1,0,2,1,1.0,1.0,1.0,4,33,2900,10,1,100.0,1,0,1.0,0
100,1,1,2,0,0,0,3,1.0,2.0,3.0,4,2911,16000,2,0,100.0,1,1,1.0,0
