number of adults,number of children,number of weekend nights,number of week nights,car parking space,lead time,average price,special requests,booking_status,Meal Plan 1,Meal Plan 2,Meal Plan 3,Not Selected,Room_Type 1,Room_Type 2,Room_Type 3,Room_Type 4,Room_Type 5,Room_Type 6,Room_Type 7,Aviation,Complementary,Corporate,Offline,Online
1,0,0,3,0,308,78.3,2,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,10,87.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,178,100.3,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,25,108.0,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,0,3,0,45,177.3,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,0,0,5,95.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,1,3,0,19,90.98,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,2,0,112,100.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,3,65.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,1,0,0,50,90.9,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,0,4,0,27,97.92,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,207,98.1,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,176.0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,3,0,58,75.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,8,96.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,92,70.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,2,2,0,115,76.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,22,126.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,221,80.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,111,117.11,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,2,0,0,95,90.0,2,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,113,100.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,0,2,0,44,93.6,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,83,112.2,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,17,72.4,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,2,109.65,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,0,256,100.75,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,315,160.0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,270,108.8,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,1,0,7,72.8,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,4,0,178,90.9,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,278,73.95,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,2,3,0,7,171.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,151,71.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,0,3,155.68,4,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,76,82.45,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,258,110.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,2,0,2,0,47,198.9,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,2,0,1,0,4,231.0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,1,0,443,60.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,2,5,0,6,70.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,98,95.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,30,89.3,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,2,2,0,5,165.75,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,99,125.1,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,61,74.8,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,105,72.25,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,2,2,0,104,76.5,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,101,70.03,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,1,0,11,130.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,80,75.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,159,82.44,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,55,139.5,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,2,0,58,81.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,3,7,0,231,81.82,2,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,101,107.1,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,183,83.5,2,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2,3,0,95,67.5,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,27,90.84,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,47,85.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,8,64.4,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,2,2,0,87,135.15,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,71,107.95,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,1,1,0,33,125.1,1,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,276,61.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,121,90.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,14,107.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,247,73.95,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,35,96.3,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,7,97.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,71,90.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,139,99.45,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,2,1,0,116,60.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,20,115.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,2,0,377,90.0,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,4,80.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,164,100.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,45,102.04,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,1,0,27,120.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,19,139.0,3,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,58,57.6,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,75,77.03,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,305,89.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,91,60.0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,2,0,308,52.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,14,79.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,12,109.0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,0,1,53,94.5,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,27,120.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,4,0,79,82.45,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,63,121.5,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,134,72.25,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,4,0,2,86.32,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,2,91.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,1,3,0,56,165.33,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,2,0,114,75.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,50,76.92,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,123.0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,277,80.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,0,52,140.4,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,1,2,0,200,82.92,3,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,151,200.0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,1,0,27,156.0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,3,0,12,88.0,2,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,1,0,1,0.0,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,2,4,0,130,117.3,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,2,87.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,47,99.9,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,90,171.9,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,160,70.67,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,28,97.63,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,151,71.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,279,110.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,11,90.0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,1,0,147,114.3,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,80,75.95,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,68.85,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,0,0,5,65.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,2,3,0,290,90.95,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,0,75,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,3,110.0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,1,0,0,0,93.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,80,95.24,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,2,1,0,73,72.0,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,315,160.0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,2,1,0,68,135.0,3,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,73,113.4,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,0,10,186.0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,1,0,143,84.6,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,108,77.03,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,1,0,1,66.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,192,110.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,1,103.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,13,101.0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,2,0,56,69.6,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,2,3,0,79,143.1,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,2,0,2,0,1,142.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,1,0,0,106.0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,2,0,20,115.6,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,1,0,4,0.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,5,0,79,90.95,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,36,120.7,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,1,3,0,210,72.75,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,1,19,130.67,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,35,81.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,0,2,0,9,201.5,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,0,2,0,50,157.9,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,4,0,256,90.95,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,275,82.45,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,15,60.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,2,5,0,150,91.12,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,2,1,0,221,90.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,48,87.3,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,3,0,19,90.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,73,126.9,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,2,101.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,245,75.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,21,65.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,2,1,0,4,94.5,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,3,1,178,143.7,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,2,1,0,109,77.03,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,142,85.5,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,64,149.4,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,1,0,23,88.0,2,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,132,96.3,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,168,85.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,304,89.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,161,130.0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,1,149.0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,0,65.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,55,104.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,78,96.0,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,77,85.5,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,160,129.0,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,2,2,0,23,105.0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,2,0,0,5,90.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,3,0,166,110.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,222,80.75,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,46,60.0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,3,0,110,112.88,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,1,2,0,51,106.2,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,2,1,0,23,66.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,93.5,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,0,0,3,133.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,50,86.4,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,6,0,18,75.54,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,273,109.0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,15,114.33,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,1,77.6,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,5,0,67,82.45,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,65,134.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,0,71,120.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,8,0,119,118.8,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,1,2,0,126,73.12,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,18,60.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,0,1,89.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,140,114.33,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,1,0,135,79.2,2,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,0,2,0,0,40,131.4,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,2,0,292,115.0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,33,108.9,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,212,78.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,16,102.33,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,20,164.0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,1,0,8,114.75,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,2,0,6,192.67,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0,1,0,56,141.3,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,1,2,0,273,95.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,323,112.0,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,122,118.8,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,1,0,6,140.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,4,0,149,99.45,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,1,2,0,142,243.6,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,2,0,163,96.3,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,92,100.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,101,93.08,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,20,96.9,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,1,2,0,187,105.3,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,72,72.25,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,32,73.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,78,72.72,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,12,162.33,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,118,110.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,1,162,114.3,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,2,3,0,68,89.93,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,23,79.2,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,346,3.0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,1,2,0,64,126.0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,3,0,44,75.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,42,112.59,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,103,115.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,20,89.0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,64,109.8,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,141,132.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0,28,157.0,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,1,0,3,65.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,2,3,0,169,90.95,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,81,116.1,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,180,70.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,93,60.67,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,0,2,0,82,150.3,3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,3,0,49,75.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,4,0,86,139.95,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,2,1,0,9,116.27,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,74,101.5,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,20,91.0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,5,92.25,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,219,136.1,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,14,113.0,2,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,14,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,0,0,2,0,298,93.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,0,3,0,36,99.68,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,291,115.0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
