Idade;Anos_experiencia;Renda;Familia;Educacao;Hipoteca;Cartao_credito;Emprestimo_pessoal
28;4;85,0;3;Undergrad;0;0;0
45;20;61,0;3;Graduated;0;1;0
56;32;23,0;1;Advanced/Professional;127;1;0
53;27;122,0;1;Undergrad;330;0;0
37;12;72,0;4;Advanced/Professional;0;0;0
47;21;123,0;1;Undergrad;0;0;0
58;32;40,0;1;Undergrad;0;1;0
52;26;62,0;4;Graduated;0;0;0
46;22;113,0;2;Undergrad;0;1;0
52;27;81,0;4;Graduated;0;0;0
24;0;59,0;4;Undergrad;0;0;0
57;31;25,0;2;Graduated;103;0;0
66;41;25,0;4;Graduated;0;1;0
30;5;14,0;4;Advanced/Professional;0;0;0
48;23;19,0;1;Undergrad;0;0;0
63;37;61,0;1;Advanced/Professional;0;0;0
48;23;21,0;1;Undergrad;0;0;0
34;10;44,0;1;Undergrad;0;0;0
60;35;42,0;3;Undergrad;0;1;0
55;25;52,0;1;Advanced/Professional;207;0;0
50;24;112,0;1;Undergrad;0;0;0
29;5;34,0;1;Advanced/Professional;0;0;0
61;35;83,0;2;Advanced/Professional;245;0;0
50;25;24,0;4;Graduated;137;0;0
37;13;71,0;2;Graduated;0;1;0
64;40;181,0;2;Graduated;0;1;1
43;19;75,0;4;Advanced/Professional;102;0;0
39;14;153,0;2;Undergrad;0;0;0
23;0;75,0;2;Graduated;0;1;0
34;10;19,0;4;Graduated;0;0;0
29;2;31,0;4;Graduated;0;1;0
33;8;178,0;3;Undergrad;0;0;1
60;35;65,0;2;Undergrad;220;1;0
49;25;8,0;1;Undergrad;97;0;0
54;28;92,0;2;Undergrad;0;0;0
59;34;145,0;4;Undergrad;198;0;1
42;17;85,0;1;Advanced/Professional;272;0;0
62;38;149,0;1;Undergrad;0;0;0
63;38;9,0;4;Graduated;100;1;0
57;31;164,0;2;Advanced/Professional;422;1;1
61;36;40,0;3;Graduated;100;0;0
35;10;54,0;1;Advanced/Professional;0;1;0
26;0;164,0;2;Advanced/Professional;301;0;1
33;8;140,0;1;Undergrad;0;0;0
31;7;18,0;1;Advanced/Professional;0;0;0
51;27;12,0;4;Undergrad;0;0;0
55;29;140,0;2;Undergrad;0;0;0
38;12;24,0;2;Advanced/Professional;0;1;0
38;12;60,0;2;Undergrad;0;0;0
53;27;50,0;2;Advanced/Professional;0;0;0
62;38;44,0;1;Graduated;0;1;0
35;9;51,0;4;Graduated;110;0;0
46;21;34,0;2;Undergrad;116;0;0
60;35;33,0;2;Graduated;0;0;0
63;38;63,0;2;Undergrad;0;0;0
43;18;22,0;2;Advanced/Professional;0;0;0
33;7;104,0;2;Advanced/Professional;0;1;1
43;19;75,0;3;Advanced/Professional;0;0;0
62;36;75,0;2;Advanced/Professional;0;0;0
48;23;62,0;4;Advanced/Professional;83;1;0
38;14;48,0;1;Undergrad;169;0;0
36;10;73,0;2;Undergrad;0;1;0
49;25;135,0;2;Undergrad;82;1;0
61;35;61,0;3;Advanced/Professional;117;1;0
49;22;78,0;3;Graduated;0;0;0
59;34;40,0;3;Advanced/Professional;0;0;0
30;6;44,0;1;Advanced/Professional;0;1;0
44;20;45,0;2;Undergrad;0;0;0
67;41;18,0;2;Undergrad;0;0;0
59;35;53,0;4;Advanced/Professional;174;0;0
37;11;11,0;3;Graduated;0;0;0
50;24;38,0;3;Graduated;0;0;0
56;31;28,0;1;Graduated;0;1;0
29;3;35,0;2;Undergrad;88;1;0
55;29;81,0;3;Graduated;171;0;0
48;22;90,0;2;Advanced/Professional;205;0;0
32;8;115,0;1;Undergrad;0;0;0
47;22;78,0;1;Graduated;0;0;0
46;21;30,0;4;Advanced/Professional;0;0;0
33;7;39,0;4;Undergrad;0;1;0
39;13;69,0;3;Undergrad;0;0;0
60;35;29,0;3;Undergrad;79;1;0
39;15;54,0;4;Graduated;0;1;0
34;10;60,0;3;Undergrad;0;1;0
55;30;99,0;1;Advanced/Professional;0;0;0
67;42;51,0;3;Undergrad;0;1;0
40;14;53,0;3;Advanced/Professional;0;1;0
44;20;111,0;2;Graduated;0;0;1
56;30;79,0;3;Undergrad;302;0;0
50;25;90,0;1;Graduated;0;0;0
31;5;18,0;2;Undergrad;124;1;0
66;41;73,0;3;Undergrad;0;0;0
43;18;59,0;3;Advanced/Professional;91;0;0
58;32;40,0;2;Undergrad;0;0;0
33;9;41,0;1;Graduated;0;1;0
33;9;53,0;1;Advanced/Professional;0;0;0
32;8;128,0;2;Undergrad;0;0;0
55;30;145,0;2;Advanced/Professional;0;0;1
25;0;35,0;4;Advanced/Professional;0;0;0
40;14;28,0;2;Advanced/Professional;0;0;0
54;28;155,0;1;Undergrad;256;1;0
36;11;195,0;2;Undergrad;0;1;0
35;9;50,0;4;Graduated;0;0;0
44;19;48,0;3;Advanced/Professional;0;1;0
38;14;81,0;1;Graduated;0;1;0
30;4;50,0;1;Undergrad;0;0;0
39;13;21,0;3;Graduated;0;0;0
35;9;142,0;2;Undergrad;0;0;0
41;16;64,0;4;Undergrad;0;0;0
56;26;91,0;1;Advanced/Professional;0;1;0
52;28;74,0;1;Graduated;0;1;0
29;4;182,0;1;Advanced/Professional;0;0;1
38;14;82,0;4;Undergrad;0;0;0
51;25;45,0;4;Undergrad;0;0;0
45;21;85,0;2;Undergrad;0;0;0
51;26;133,0;1;Undergrad;328;0;0
53;26;22,0;1;Graduated;0;1;0
50;26;24,0;4;Graduated;0;1;0
59;33;38,0;3;Advanced/Professional;178;1;0
57;32;80,0;2;Advanced/Professional;0;0;0
45;21;33,0;3;Undergrad;108;0;0
27;1;41,0;4;Advanced/Professional;147;0;0
40;15;90,0;4;Graduated;0;0;0
39;13;89,0;1;Advanced/Professional;153;1;0
26;1;8,0;2;Advanced/Professional;0;1;0
27;2;85,0;1;Undergrad;0;1;0
55;30;53,0;3;Undergrad;0;0;0
64;39;20,0;3;Advanced/Professional;0;0;0
41;17;9,0;1;Undergrad;0;1;0
46;22;25,0;4;Undergrad;0;1;0
43;19;114,0;1;Undergrad;0;0;0
24;0;41,0;4;Advanced/Professional;0;0;0
29;3;49,0;4;Advanced/Professional;0;0;0
58;32;12,0;4;Advanced/Professional;0;0;0
45;18;50,0;3;Graduated;0;0;0
53;28;30,0;4;Graduated;0;0;0
45;21;32,0;4;Undergrad;77;1;0
32;7;41,0;4;Graduated;0;0;0
56;31;25,0;3;Graduated;0;0;0
31;5;29,0;1;Undergrad;0;0;0
29;4;50,0;4;Graduated;0;0;0
48;24;79,0;3;Undergrad;0;1;0
36;11;110,0;1;Undergrad;0;1;0
36;9;40,0;2;Graduated;129;0;0
41;16;18,0;1;Advanced/Professional;0;1;0
48;23;48,0;1;Undergrad;0;0;0
27;0;40,0;4;Advanced/Professional;0;0;0
33;9;19,0;2;Graduated;92;0;0
31;7;35,0;1;Undergrad;131;1;0
48;22;133,0;2;Graduated;0;0;1
59;34;19,0;2;Graduated;0;0;0
41;17;83,0;4;Undergrad;0;0;0
42;18;39,0;3;Advanced/Professional;0;0;0
62;37;38,0;3;Graduated;0;0;0
62;36;63,0;1;Advanced/Professional;0;1;0
51;24;85,0;3;Graduated;0;0;0
48;24;14,0;4;Undergrad;0;0;0
56;32;64,0;4;Undergrad;0;0;0
62;38;124,0;1;Undergrad;405;0;0
53;29;20,0;1;Undergrad;0;1;0
62;38;33,0;3;Advanced/Professional;0;0;0
28;4;80,0;3;Undergrad;0;0;0
61;35;35,0;2;Advanced/Professional;0;0;0
48;24;74,0;3;Undergrad;0;0;0
50;25;32,0;2;Graduated;0;0;0
58;33;73,0;4;Undergrad;241;0;0
53;29;41,0;2;Undergrad;0;0;0
65;40;18,0;1;Graduated;0;0;0
27;0;28,0;4;Graduated;0;0;0
50;23;64,0;1;Graduated;0;0;0
50;25;44,0;2;Graduated;192;0;0
41;16;109,0;3;Undergrad;0;0;0
43;19;71,0;3;Advanced/Professional;179;0;0
55;29;79,0;2;Undergrad;0;0;0
33;9;30,0;2;Graduated;0;0;0
44;19;82,0;2;Undergrad;0;1;0
47;20;101,0;3;Graduated;270;0;0
43;18;13,0;2;Graduated;0;1;0
59;33;59,0;3;Advanced/Professional;0;0;0
65;40;64,0;2;Undergrad;0;1;0
28;2;188,0;2;Undergrad;0;0;0
58;32;28,0;2;Undergrad;148;0;0
33;8;120,0;2;Advanced/Professional;76;1;1
24;0;131,0;1;Undergrad;0;0;0
46;20;19,0;3;Graduated;97;0;0
26;0;44,0;4;Advanced/Professional;0;0;0
47;21;49,0;3;Graduated;0;0;0
32;6;99,0;2;Advanced/Professional;249;0;0
58;28;95,0;1;Advanced/Professional;0;0;0
32;7;81,0;4;Advanced/Professional;0;0;0
46;20;73,0;2;Advanced/Professional;264;1;0
35;11;193,0;2;Undergrad;0;1;0
53;27;115,0;2;Advanced/Professional;0;0;1
55;30;41,0;2;Advanced/Professional;0;1;0
63;37;80,0;2;Advanced/Professional;0;1;0
45;20;90,0;4;Graduated;0;1;0
58;32;41,0;1;Undergrad;81;0;0
50;24;102,0;2;Undergrad;0;0;0
37;13;59,0;1;Advanced/Professional;0;1;0
25;0;69,0;3;Advanced/Professional;0;0;0
52;26;83,0;1;Undergrad;0;0;1
26;0;49,0;3;Graduated;0;0;0
35;11;180,0;1;Advanced/Professional;571;1;1
58;32;61,0;3;Advanced/Professional;0;1;0
37;11;59,0;4;Advanced/Professional;0;0;0
35;10;85,0;4;Advanced/Professional;0;1;0
31;7;13,0;1;Advanced/Professional;0;0;0
58;34;151,0;3;Graduated;0;0;1
43;16;44,0;3;Graduated;0;0;0
43;18;53,0;3;Advanced/Professional;154;0;0
54;30;133,0;1;Graduated;0;1;1
53;27;31,0;3;Advanced/Professional;78;0;0
32;7;101,0;4;Graduated;0;0;0
37;13;61,0;3;Undergrad;0;0;0
34;10;68,0;3;Graduated;0;0;0
51;26;21,0;4;Undergrad;0;0;0
49;25;149,0;2;Undergrad;0;0;0
54;24;75,0;1;Advanced/Professional;0;0;0
37;12;55,0;1;Advanced/Professional;0;0;0
57;32;81,0;2;Undergrad;226;1;0
37;12;179,0;1;Undergrad;0;0;0
32;7;81,0;2;Graduated;0;1;1
48;22;42,0;1;Graduated;0;0;0
44;20;199,0;2;Undergrad;0;0;0
50;23;18,0;1;Graduated;0;1;0
44;19;28,0;1;Advanced/Professional;0;0;0
54;28;80,0;4;Advanced/Professional;143;0;0
37;13;79,0;1;Graduated;104;0;0
34;7;52,0;2;Graduated;0;0;0
32;6;18,0;2;Graduated;0;0;0
63;38;52,0;4;Undergrad;218;1;0
56;30;15,0;4;Advanced/Professional;102;0;0
37;12;84,0;4;Advanced/Professional;0;0;0
66;41;114,0;1;Advanced/Professional;0;1;0
38;13;41,0;3;Advanced/Professional;0;1;0
35;9;29,0;3;Undergrad;126;0;0
61;36;23,0;1;Undergrad;96;0;0
52;26;84,0;1;Undergrad;0;0;0
57;32;60,0;3;Undergrad;0;1;0
47;20;13,0;3;Graduated;0;0;0
50;25;45,0;2;Advanced/Professional;0;0;0
36;11;83,0;1;Undergrad;0;0;0
45;21;102,0;4;Graduated;81;0;1
58;34;58,0;4;Advanced/Professional;169;0;0
27;1;134,0;1;Graduated;307;0;1
27;1;130,0;3;Graduated;0;0;1
48;24;148,0;2;Undergrad;0;1;0
46;21;92,0;1;Graduated;0;0;0
32;8;142,0;4;Graduated;120;1;1
54;29;62,0;4;Undergrad;0;1;0
31;5;50,0;1;Undergrad;0;0;0
42;17;29,0;1;Advanced/Professional;0;0;0
30;5;85,0;2;Undergrad;293;1;0
41;16;78,0;4;Undergrad;0;0;0
44;19;85,0;4;Advanced/Professional;0;1;0
37;13;89,0;2;Graduated;0;0;0
51;25;33,0;3;Advanced/Professional;0;1;0
30;6;42,0;1;Advanced/Professional;0;0;0
36;11;31,0;4;Undergrad;124;1;0
65;40;143,0;4;Graduated;0;0;1
33;7;35,0;4;Undergrad;0;0;0
58;34;22,0;1;Graduated;0;0;0
34;10;45,0;1;Undergrad;84;0;0
38;13;119,0;2;Undergrad;0;0;0
59;35;43,0;4;Undergrad;0;0;0
37;11;75,0;3;Graduated;0;0;0
59;35;121,0;1;Undergrad;0;0;0
47;23;63,0;1;Advanced/Professional;0;0;0
48;24;58,0;2;Undergrad;0;0;0
38;12;184,0;3;Undergrad;0;0;1
34;10;155,0;2;Undergrad;0;1;0
44;17;69,0;3;Graduated;0;0;0
33;7;188,0;2;Graduated;581;0;1
47;21;38,0;3;Graduated;0;0;0
41;16;9,0;2;Graduated;0;1;0
36;11;69,0;4;Advanced/Professional;0;1;0
28;4;199,0;1;Undergrad;0;0;0
59;35;38,0;1;Undergrad;0;0;0
43;19;129,0;1;Undergrad;0;0;0
56;31;59,0;2;Graduated;0;0;0
28;3;115,0;1;Undergrad;200;0;0
62;37;83,0;4;Graduated;0;0;0
40;16;65,0;2;Undergrad;0;0;0
34;9;72,0;3;Undergrad;124;0;0
52;28;72,0;1;Advanced/Professional;0;0;0
40;14;63,0;3;Advanced/Professional;221;0;0
27;1;64,0;4;Graduated;0;1;0
52;26;194,0;1;Undergrad;0;0;0
39;14;104,0;1;Advanced/Professional;0;1;0
52;26;180,0;1;Undergrad;550;0;0
50;23;18,0;2;Graduated;88;1;0
40;14;93,0;1;Advanced/Professional;328;1;0
35;11;32,0;1;Undergrad;137;1;0
39;13;68,0;3;Undergrad;0;0;0
25;0;38,0;2;Advanced/Professional;0;0;0
33;7;115,0;1;Graduated;283;0;0
26;0;161,0;2;Undergrad;0;0;0
46;21;154,0;2;Undergrad;94;0;0
27;3;68,0;4;Undergrad;0;1;0
55;25;44,0;3;Advanced/Professional;0;0;0
52;28;149,0;2;Undergrad;0;0;0
59;34;103,0;1;Undergrad;0;0;0
63;39;41,0;4;Graduated;0;0;0
61;35;113,0;2;Undergrad;0;0;0
58;34;48,0;4;Graduated;0;1;0
29;3;69,0;4;Graduated;0;1;0
51;27;43,0;4;Graduated;164;1;0
59;34;19,0;1;Advanced/Professional;0;0;0
41;17;65,0;3;Advanced/Professional;0;0;0
59;35;32,0;3;Graduated;0;1;0
52;28;20,0;1;Undergrad;0;0;0
39;13;25,0;2;Advanced/Professional;0;0;0
45;19;70,0;1;Undergrad;0;1;0
59;35;70,0;4;Advanced/Professional;0;0;0
49;22;103,0;3;Graduated;167;0;0
48;22;162,0;3;Undergrad;400;0;1
61;36;61,0;2;Undergrad;153;1;0
31;7;170,0;1;Undergrad;0;0;0
42;16;49,0;1;Undergrad;0;0;0
35;5;108,0;2;Advanced/Professional;0;0;1
57;27;62,0;3;Advanced/Professional;0;0;0
54;28;102,0;3;Graduated;0;0;0
61;37;141,0;3;Undergrad;0;1;1
60;36;8,0;2;Undergrad;0;0;0
59;35;91,0;2;Undergrad;0;1;0
62;37;10,0;3;Undergrad;0;0;0
26;1;35,0;2;Graduated;119;1;0
41;17;71,0;3;Advanced/Professional;0;1;0
65;40;59,0;3;Undergrad;0;0;0
25;0;14,0;2;Advanced/Professional;0;1;0
25;1;122,0;2;Undergrad;0;0;0
27;3;81,0;3;Undergrad;307;1;0
65;39;35,0;1;Advanced/Professional;150;0;0
60;34;83,0;2;Undergrad;75;0;0
29;5;121,0;1;Undergrad;0;0;0
32;6;35,0;3;Undergrad;0;0;0
32;8;140,0;4;Advanced/Professional;0;1;1
41;15;88,0;1;Advanced/Professional;0;0;0
52;26;70,0;2;Undergrad;0;0;0
40;16;63,0;1;Advanced/Professional;0;0;0
39;15;125,0;1;Undergrad;0;1;0
34;8;21,0;4;Undergrad;0;0;0
34;8;75,0;2;Undergrad;0;0;0
34;10;38,0;1;Undergrad;0;0;0
41;17;58,0;4;Undergrad;0;1;0
59;35;31,0;3;Graduated;0;0;0
40;14;18,0;4;Advanced/Professional;0;0;0
52;27;29,0;1;Graduated;159;1;0
37;11;29,0;2;Advanced/Professional;0;1;0
39;13;69,0;3;Undergrad;247;0;0
49;23;121,0;1;Undergrad;0;0;0
63;39;64,0;1;Advanced/Professional;147;1;0
34;9;84,0;4;Graduated;323;0;0
51;25;65,0;3;Graduated;0;0;0
61;36;85,0;3;Graduated;0;0;0
56;32;44,0;3;Undergrad;153;0;0
62;38;174,0;1;Undergrad;0;1;0
56;30;178,0;1;Undergrad;0;0;0
58;32;55,0;4;Undergrad;0;0;0
58;33;25,0;4;Graduated;90;1;0
50;26;21,0;1;Undergrad;0;0;0
44;20;72,0;3;Advanced/Professional;0;0;0
49;23;129,0;1;Undergrad;0;1;0
31;7;18,0;1;Advanced/Professional;0;0;0
49;25;91,0;4;Graduated;0;0;0
43;18;38,0;1;Advanced/Professional;144;0;0
31;5;21,0;3;Undergrad;0;0;0
66;41;38,0;1;Advanced/Professional;0;1;0
41;17;154,0;1;Undergrad;0;1;0
39;14;178,0;1;Undergrad;207;0;0
46;21;85,0;1;Graduated;0;1;0
57;33;93,0;2;Undergrad;161;0;0
59;35;151,0;2;Undergrad;0;0;0
30;4;78,0;4;Graduated;236;0;0
26;2;135,0;1;Undergrad;0;0;0
46;21;40,0;1;Undergrad;116;0;0
66;41;80,0;4;Graduated;0;0;0
50;25;18,0;2;Undergrad;0;1;0
61;35;74,0;2;Graduated;0;1;0
37;7;94,0;4;Advanced/Professional;232;0;0
51;25;173,0;1;Graduated;0;0;1
56;32;88,0;4;Graduated;0;1;0
58;34;82,0;1;Undergrad;263;0;0
41;15;54,0;3;Undergrad;0;0;0
35;9;45,0;3;Undergrad;101;0;0
38;14;39,0;1;Graduated;0;0;0
26;2;20,0;4;Undergrad;116;0;0
35;5;93,0;4;Advanced/Professional;0;1;0
36;11;85,0;3;Advanced/Professional;0;0;0
26;2;95,0;3;Undergrad;0;0;0
53;28;48,0;2;Graduated;0;0;0
56;32;22,0;1;Advanced/Professional;0;1;0
44;14;33,0;1;Advanced/Professional;171;0;0
47;23;40,0;2;Advanced/Professional;156;0;0
32;8;30,0;4;Graduated;78;0;0
52;27;22,0;4;Undergrad;0;1;0
39;14;20,0;1;Advanced/Professional;0;0;0
47;20;49,0;3;Graduated;0;0;0
35;9;25,0;3;Graduated;0;0;0
26;0;150,0;2;Undergrad;0;1;0
43;19;32,0;4;Undergrad;0;0;0
52;28;9,0;2;Undergrad;0;0;0
30;5;23,0;2;Advanced/Professional;0;0;0
36;12;18,0;4;Undergrad;0;1;0
48;22;42,0;3;Graduated;121;0;0
36;10;39,0;1;Undergrad;153;0;0
58;34;84,0;4;Graduated;0;0;0
35;11;101,0;3;Advanced/Professional;150;0;1
59;35;43,0;4;Undergrad;0;1;0
36;10;28,0;4;Undergrad;130;0;0
45;21;59,0;2;Undergrad;155;0;0
56;30;29,0;4;Advanced/Professional;146;0;0
46;21;39,0;2;Undergrad;101;0;0
26;0;42,0;4;Advanced/Professional;0;0;0
37;11;24,0;4;Undergrad;0;0;0
44;20;62,0;3;Advanced/Professional;0;1;0
44;20;33,0;4;Undergrad;142;1;0
33;7;73,0;1;Undergrad;135;0;0
34;10;88,0;2;Undergrad;121;0;0
35;11;58,0;3;Undergrad;0;0;0
48;24;48,0;2;Advanced/Professional;0;0;0
58;32;40,0;1;Graduated;0;0;0
30;6;160,0;1;Undergrad;249;0;0
62;37;39,0;3;Undergrad;0;0;0
40;14;53,0;1;Undergrad;0;1;0
42;16;32,0;3;Graduated;0;1;0
43;19;32,0;3;Graduated;0;0;0
58;34;11,0;2;Undergrad;96;0;0
36;12;123,0;2;Advanced/Professional;0;0;1
29;4;184,0;4;Advanced/Professional;612;0;1
49;23;60,0;3;Graduated;142;1;0
60;34;41,0;3;Advanced/Professional;0;1;0
58;32;99,0;2;Undergrad;0;1;0
50;24;83,0;3;Graduated;0;1;0
46;22;134,0;2;Undergrad;0;0;0
45;19;85,0;2;Graduated;0;0;0
32;6;41,0;3;Undergrad;179;0;0
42;17;44,0;1;Advanced/Professional;0;1;0
30;6;62,0;1;Undergrad;0;1;0
60;36;149,0;1;Undergrad;0;0;0
46;21;115,0;2;Advanced/Professional;0;1;1
32;6;25,0;3;Undergrad;0;0;0
56;32;84,0;2;Undergrad;0;0;0
56;31;81,0;2;Advanced/Professional;225;0;0
30;6;181,0;1;Undergrad;230;0;0
52;28;62,0;1;Advanced/Professional;0;0;0
31;7;11,0;1;Advanced/Professional;80;1;0
37;12;60,0;4;Advanced/Professional;217;0;0
30;6;42,0;1;Advanced/Professional;144;1;0
29;4;83,0;4;Graduated;0;1;0
49;24;109,0;1;Undergrad;0;0;0
49;23;70,0;1;Undergrad;217;0;0
65;39;25,0;2;Undergrad;113;0;0
54;24;72,0;3;Advanced/Professional;218;1;0
36;10;183,0;2;Undergrad;0;0;0
56;30;44,0;4;Undergrad;0;1;0
34;8;52,0;4;Undergrad;0;0;0
33;9;18,0;4;Graduated;0;0;0
59;35;40,0;4;Undergrad;135;0;0
49;23;174,0;3;Graduated;590;0;1
61;34;41,0;4;Graduated;0;0;0
31;6;81,0;2;Undergrad;313;0;0
45;21;128,0;1;Undergrad;0;0;0
35;10;135,0;3;Graduated;0;0;1
37;11;65,0;2;Graduated;260;0;0
58;32;145,0;2;Undergrad;119;0;0
49;25;65,0;2;Advanced/Professional;0;1;0
63;39;119,0;1;Undergrad;0;0;0
55;31;124,0;2;Undergrad;0;0;0
38;12;33,0;4;Advanced/Professional;0;1;0
45;19;41,0;1;Undergrad;0;0;0
44;20;105,0;1;Undergrad;0;1;0
58;32;130,0;2;Undergrad;0;0;0
56;31;80,0;4;Advanced/Professional;0;0;0
37;13;115,0;1;Graduated;0;1;0
50;24;62,0;2;Advanced/Professional;0;0;0
34;8;165,0;1;Advanced/Professional;541;0;1
51;25;34,0;3;Graduated;128;0;0
49;24;18,0;1;Advanced/Professional;121;0;0
33;7;44,0;1;Undergrad;0;0;0
61;35;25,0;1;Graduated;142;0;0
41;16;52,0;2;Advanced/Professional;0;0;0
50;24;133,0;4;Graduated;342;1;1
41;17;71,0;2;Undergrad;0;1;0
38;12;61,0;4;Advanced/Professional;0;0;0
51;27;62,0;2;Advanced/Professional;118;1;0
63;39;33,0;3;Advanced/Professional;0;1;0
55;30;28,0;2;Graduated;0;1;0
46;22;53,0;4;Undergrad;187;0;0
27;3;69,0;3;Graduated;0;1;0
59;35;165,0;2;Undergrad;0;0;0
26;0;75,0;3;Advanced/Professional;0;0;0
61;36;54,0;3;Undergrad;0;0;0
44;19;142,0;1;Advanced/Professional;0;0;1
53;29;53,0;4;Advanced/Professional;0;0;0
34;9;41,0;1;Undergrad;0;0;0
40;15;43,0;4;Undergrad;98;0;0
56;32;79,0;3;Undergrad;0;0;0
57;32;24,0;2;Advanced/Professional;140;0;0
43;19;73,0;3;Undergrad;0;1;0
38;13;129,0;3;Advanced/Professional;0;1;1
60;34;50,0;3;Advanced/Professional;0;1;0
54;30;28,0;2;Undergrad;0;0;0
51;26;64,0;4;Advanced/Professional;0;0;0
41;15;49,0;3;Advanced/Professional;0;1;0
25;1;121,0;1;Undergrad;158;0;0
58;28;58,0;3;Advanced/Professional;0;0;0
61;35;51,0;3;Advanced/Professional;0;0;0
56;31;61,0;4;Undergrad;0;1;0
43;19;35,0;1;Advanced/Professional;120;0;0
42;12;39,0;3;Advanced/Professional;0;1;0
48;22;74,0;1;Advanced/Professional;0;0;0
45;20;201,0;2;Undergrad;0;1;0
40;15;81,0;2;Undergrad;0;0;0
43;18;44,0;1;Undergrad;0;0;0
52;26;19,0;1;Advanced/Professional;96;0;0
54;29;85,0;4;Advanced/Professional;299;0;0
26;1;74,0;4;Undergrad;0;0;0
26;0;54,0;3;Graduated;0;0;0
33;8;58,0;2;Undergrad;0;0;0
40;15;18,0;2;Graduated;119;1;0
64;40;88,0;1;Undergrad;243;1;0
62;37;19,0;3;Undergrad;89;0;0
54;28;49,0;1;Advanced/Professional;128;0;0
34;9;101,0;3;Graduated;0;0;0
40;16;138,0;2;Undergrad;0;0;0
41;16;25,0;2;Graduated;0;1;0
48;22;120,0;1;Undergrad;0;0;0
46;22;153,0;2;Undergrad;0;0;0
51;26;28,0;1;Graduated;94;0;0
30;4;110,0;1;Advanced/Professional;0;0;0
65;39;94,0;1;Undergrad;0;1;0
49;24;48,0;1;Graduated;0;1;0
29;5;123,0;2;Undergrad;0;0;0
36;10;33,0;4;Graduated;82;0;0
50;25;42,0;2;Graduated;110;1;0
41;16;68,0;3;Undergrad;0;1;0
42;16;28,0;4;Advanced/Professional;91;1;0
37;11;42,0;3;Advanced/Professional;0;1;0
31;5;28,0;1;Undergrad;0;1;0
40;15;73,0;3;Undergrad;0;1;0
36;12;89,0;2;Undergrad;0;0;0
64;39;82,0;4;Graduated;0;0;0
37;13;83,0;2;Graduated;0;1;0
43;19;121,0;1;Graduated;0;1;1
57;33;28,0;1;Advanced/Professional;98;0;0
62;36;39,0;2;Undergrad;0;0;0
63;38;110,0;3;Graduated;109;0;0
57;27;55,0;1;Advanced/Professional;0;0;0
59;35;111,0;1;Undergrad;0;0;0
47;23;94,0;1;Undergrad;0;1;0
26;0;85,0;2;Advanced/Professional;0;1;0
59;33;81,0;2;Undergrad;0;0;0
45;20;94,0;3;Advanced/Professional;0;0;0
33;8;162,0;1;Undergrad;0;1;0
61;35;80,0;4;Advanced/Professional;0;0;0
54;29;70,0;3;Graduated;116;1;0
46;22;19,0;3;Undergrad;0;0;0
28;4;112,0;2;Graduated;0;0;1
52;26;109,0;1;Undergrad;308;1;0
26;0;12,0;1;Graduated;0;0;0
49;24;33,0;3;Graduated;0;0;0
42;18;49,0;2;Undergrad;106;1;0
51;26;42,0;1;Graduated;0;0;0
39;13;41,0;2;Undergrad;108;1;0
44;20;43,0;1;Undergrad;0;1;0
29;5;64,0;4;Undergrad;249;1;0
47;23;19,0;1;Undergrad;0;1;0
53;27;65,0;1;Advanced/Professional;0;1;0
29;3;53,0;4;Advanced/Professional;0;0;0
47;21;32,0;3;Undergrad;75;0;0
45;19;22,0;3;Undergrad;0;1;0
63;37;39,0;2;Advanced/Professional;0;1;0
39;13;59,0;4;Advanced/Professional;0;1;0
29;0;50,0;2;Advanced/Professional;0;1;0
50;26;19,0;1;Advanced/Professional;0;0;0
51;27;55,0;1;Graduated;197;0;0
58;28;81,0;1;Advanced/Professional;0;0;0
39;14;108,0;3;Advanced/Professional;0;1;0
46;20;122,0;3;Advanced/Professional;0;1;1
32;6;98,0;2;Advanced/Professional;306;0;0
53;27;110,0;1;Undergrad;0;0;0
29;5;33,0;1;Graduated;78;0;0
41;17;34,0;1;Undergrad;143;0;0
41;16;69,0;1;Graduated;0;0;0
58;32;41,0;4;Undergrad;0;1;0
45;19;60,0;2;Advanced/Professional;250;0;0
37;13;95,0;2;Graduated;0;1;0
58;28;73,0;1;Advanced/Professional;0;0;0
58;32;41,0;3;Advanced/Professional;148;1;0
31;1;68,0;4;Advanced/Professional;0;0;0
59;33;64,0;4;Graduated;0;1;0
38;11;29,0;4;Graduated;0;0;0
29;5;31,0;1;Graduated;0;1;0
40;15;54,0;3;Advanced/Professional;0;0;0
57;27;63,0;4;Advanced/Professional;0;0;0
50;26;92,0;1;Graduated;213;1;0
29;5;135,0;3;Undergrad;0;1;1
34;9;195,0;2;Undergrad;122;0;0
36;10;45,0;4;Undergrad;0;1;0
51;26;72,0;1;Undergrad;0;0;0
27;1;98,0;4;Advanced/Professional;0;1;0
48;23;30,0;3;Graduated;162;0;0
32;6;78,0;1;Advanced/Professional;0;0;0
48;23;43,0;3;Graduated;159;0;0
34;8;85,0;1;Undergrad;136;1;0
24;0;38,0;1;Advanced/Professional;0;0;0
55;25;58,0;4;Advanced/Professional;219;1;0
51;25;92,0;1;Graduated;100;1;0
30;5;13,0;4;Advanced/Professional;0;0;0
45;21;218,0;2;Undergrad;0;0;0
64;40;75,0;3;Advanced/Professional;0;0;0
29;3;40,0;1;Advanced/Professional;0;0;0
30;4;15,0;4;Undergrad;85;0;0
